O_Trip,D_Trip,T_Trip,Capacity,Int_points,Grocery,School,Hospital,Transit,Pop,Pec_Whi,Med_age,HH_2010,HH_ACS,Pec_01_V,Income,T_work,Emp_rate,WBN_len,WBN_des,BN_len,BN_des,Crash,Crime,UndSer_Lvl,UndSer_Cod
8174,8251,16425,15,149,10,2,1,1,1463.069946,61.3499985,33.6619987,668.1480103,647.4589844,79.5259018,95113.29688,915.1049805,94.4480972,8273.429787,164.5946559,1218.909571,24.24943542,65,279,Moderately served,0
5670,5508,11178,15,74,1,2,0,7,3087.949951,61.7470016,32.8177986,1246.209961,1148.400024,62.2100983,67909.5,1954.979981,92.6632004,6334.151303,126.0139363,3124.622657,62.16239265,27,176,Adequately served,1
2524,2420,4944,15,80,0,11,0,8,956.1729736,15.3136997,33.3740997,397.7489929,424.7359924,82.3435974,44283.39844,536.0280151,71.1175995,4812.528784,95.7422181,3922.585785,78.03736468,41,293,Moderately served,0
15450,15607,31057,23,101,0,5,2,15,4885.549805,72.5171967,32.9216995,2851.530029,3261.560059,90.1666031,98751,4005.379883,94.802803,2752.171897,54.75272021,4667.265998,92.8523068,248,830,Moderately served,0
5990,6212,12202,15,132,4,10,9,9,4414.100098,76.6966019,31.4118004,2128.780029,2072.929932,72.6154022,95646.79688,3188.719971,96.1480026,6558.524366,130.4776965,643.7906798,12.80780863,95,633,Moderately served,0
15064,16579,31643,19,96,4,6,2,19,6140.52002,63.5932007,30.6924,2752.110107,2640,77.1960983,79072.70313,4337.629883,94.5292969,6034.127183,120.045146,2370.460899,47.15882118,96,675,Moderately served,0
20456,24733,45189,19,104,9,12,84,28,8188.939941,72.1163025,37.7890015,5350.180176,5542.27002,90.4213028,92013.20313,5597.339844,93.9805984,3011.696522,59.91579857,2155.161775,42.8755812,254,1958,Moderately served,0
1266,1062,2328,11,135,7,1,1,5,1846.209961,24.1023998,37.4757004,745.867981,809.5980225,80.4888,51877,1246.479981,95.1164017,5349.686388,106.4286291,1269.70758,25.26002971,35,146,Moderately served,0
9053,8996,18049,11,126,0,3,0,7,3891.27002,85.7595978,31.5259991,1907.229981,1882.689941,63.2905998,121603,2912.449951,96.1047974,7494.369371,149.0957413,3443.645902,68.50915845,42,247,Moderately served,0
22480,21849,44329,19,207,6,7,3,16,6648.669922,90.112999,36.5312004,4528.299805,4336.279785,90.3906021,96103.39844,5264.77002,95.5894012,7332.111397,145.8677215,5816.089684,115.7074278,148,535,Moderately served,0
6996,6568,13564,11,90,1,5,1,6,4519.439941,83.1934967,33.1789017,2195.209961,2115.209961,71.030098,108932,2718.159912,93.6687012,5435.868638,108.1431705,2609.282783,51.91003161,25,181,Moderately served,0
19899,20282,40181,23,48,0,0,0,0,740.5939941,28.9487,33.7000008,321.6820068,295.4179993,88,67027,358.1900024,98.5438995,2873.444096,57.16535394,2625.208174,52.22685719,85,10,Moderately served,0
473,427,900,15,87,1,10,1,6,2351.350098,52.6521988,30.1522007,764.3439941,778.2479858,73.0793991,29567.40039,1175.589966,80.8026962,5586.81922,111.1462369,545.1239566,10.84489654,49,245,Moderately served,0
2323,2246,4569,11,321,4,6,0,9,4302.439941,42.1285019,32.9458008,1564.180054,1565.819946,73.3242035,37609.5,2144.820068,87.516098,9703.321557,193.0414488,3416.596459,67.97102687,50,249,Moderately served,0
23455,22333,45788,31,291,10,33,7,34,2536.590088,48.4007988,30.9013996,922.8930054,1132.189941,95.4972992,82683.20313,1541.52002,93.1486969,6764.6613,134.5786605,5847.456321,116.3314472,232,1402,Moderately served,0
6956,6868,13824,15,171,0,8,2,7,1012.090027,44.2126999,26.2730007,316.1130066,304.8420105,74.7686005,92105,573.5109863,87.1500015,9298.157341,184.9809628,1631.539537,32.45844778,351,147,Moderately served,0
4362,4487,8849,15,141,1,4,0,4,2655.27002,59.9151001,32.4770012,1107.209961,943.632019,64.7567978,78074.5,1661.920044,91.947403,8247.377934,164.0763707,2687.244011,53.46102096,26,198,Moderately served,0
18580,18891,37471,23,831,1,38,5,21,1816.630005,63.9942017,23.1102009,291.2219849,425.605011,84.5353012,135940,968.8809814,90.4405975,12385.71187,246.4059085,1790.712323,35.62508973,198,1334,Moderately served,0
26853,27116,53969,27,617,7,19,12,31,2635.909912,50.8684006,30.0373993,1110.859985,1279.119995,96.4665985,81971,1715.319946,93.1421967,10047.99104,199.8984302,6606.38058,131.4297657,234,1069,Moderately served,0
17339,17769,35108,23,604,8,16,9,25,2642.399902,49.9958992,31.3631992,1051.729981,1224.949951,94.9877014,87149.70313,1640.550049,93.1905975,9449.658838,187.9949893,4631.300436,92.13679467,248,892,Moderately served,0
1972,1884,3856,11,177,1,0,0,10,2617.27002,5.6985898,36.8238983,1583.780029,1671.089966,88.7695999,44889.80078,1719.630005,88.8691025,6619.189039,131.6845819,4957.875616,98.63380144,21,192,Moderately served,0
419,412,831,11,91,2,2,1,7,2374.879883,66.6252975,34.6254997,954.7880249,911.6329956,60.7513008,55404.19922,1149.079956,87.9849014,6790.548068,135.0936614,826.3724698,16.44015793,24,103,Moderately served,0
5032,4843,9875,15,62,1,12,82,13,1060.229981,43.7167015,25.5807991,364.7269897,289.8150024,76.4049988,27653.90039,480.2749939,94.370903,4373.287011,87.00378067,3193.330511,63.52929197,59,140,Moderately served,0
8649,8916,17565,19,240,2,5,4,12,4955.390137,67.9315033,31.0589008,2496.159912,2298.689941,84.2528992,49995.19922,3044.360107,92.3220978,8004.927808,159.2529787,6069.272987,120.7443496,75,433,Moderately served,0
2808,3010,5818,15,123,0,2,0,5,2387.209961,19.6229992,44.7162018,1190.219971,1157.650024,75.5111008,60416.19922,1278.650024,85.5371017,6345.793852,126.2455574,4221.39158,83.98191708,58,222,Moderately served,0
1443,1538,2981,15,248,0,5,2,12,2490.280029,2.78703,36.1435013,1023.429993,1049.560059,81.2858963,37071.69922,1168.369995,76.4412994,7049.592839,140.2471934,2804.322645,55.79022636,23,329,Moderately served,0
13089,10935,24024,19,1188,2,15,14,22,4652.899902,62.7672005,32.4625015,2806.409912,3160.699951,88.8335037,101051,3091.75,95.2369995,14012.59103,278.7716411,4001.057729,79.59851439,361,1539,Moderately served,0
45746,50606,96352,39,255,1,3,1,5,3212.030029,91.8582993,50.9880981,2143.899902,1960,86.884697,108423,1976.52002,96.2826996,8092.633196,160.997822,8663.184508,172.3485797,104,118,Moderately served,0
21584,22933,44517,23,172,5,9,3,19,6838.379883,54.6304016,33.1267014,3636.719971,3779.149902,88.6201019,77877.89844,4581.439941,95.8702011,6297.225427,125.2793193,4459.370116,88.71634962,162,985,Moderately served,0
16899,16780,33679,23,126,0,3,0,11,1820.73999,77.4179993,31.7429008,865.6079712,869.1290283,70.1406021,101523,1219.130005,95.9350967,4755.779028,94.61321758,2990.728736,59.49865772,227,123,Moderately served,0
4008,3810,7818,23,337,0,13,2,13,1243.410034,48.6394997,26.6879997,449.9410095,436.019989,76.8070984,77514.89844,769.9530029,89.2725983,11992.28335,238.5788968,4994.219175,99.35683358,365,129,Moderately served,0
7955,8266,16221,19,178,0,1,1,9,2045.209961,69.611702,33.6688004,993.9069824,1051.650024,73.0500031,108546,1585.119995,93.6537018,7027.800682,139.8136522,3232.484272,64.30823129,233,248,Moderately served,0
6851,7521,14372,15,68,3,3,2,7,911.8060303,45.2448997,25.6000004,258.4169922,246.3170013,72,101298,514.5300293,86.3382034,4032.124434,80.21656686,5204.196463,103.534199,399,739,Moderately served,0
19973,17482,37455,27,108,1,2,0,13,4337.200195,60.1882019,32.7508011,2061.399902,2626.209961,87.7303009,109220,3779.969971,96.6908035,4653.25224,92.57351193,4777.118595,95.03775477,215,546,Moderately served,0
13410,13829,27239,31,770,4,20,16,38,2052.229981,53.9698982,27.5611,811.7600098,992.0230103,97.4164963,74405.79688,1419.52002,96.0567017,10393.14529,206.7650559,7608.325395,151.3628244,296,2624,Moderately served,0
12339,11041,23380,27,136,6,22,2,24,5031.220215,63.7192001,29.2325001,2288.76001,2374.629883,90.3367004,92038.20313,3451.300049,93.7335968,5891.2791,117.2032737,6322.395776,125.7800675,219,1391,Moderately served,0
13536,13626,27162,19,75,2,10,8,24,6050.279785,70.6969986,30.5855999,3419.290039,3781.76001,94.8348007,81112,4814.129883,93.6091003,2529.701805,50.32681835,5375.426685,106.940716,327,1119,Moderately served,0
23717,24783,48500,31,1134,2,18,24,29,4305.910156,64.3340988,34.0491982,2598.070068,2582.129883,91.6765976,96108,2596.669922,94.6395035,13482.75002,268.230789,4031.172079,80.19762035,417,1942,Moderately served,0
12915,13107,26022,23,110,0,5,24,5,5394.399902,86.8640976,28.8654995,2855.639893,2750.25,78.9781036,103775,4553.950195,95.4748001,6462.86757,128.574665,1147.679396,22.83235611,43,309,Moderately served,0
6935,6867,13802,23,579,1,4,1,25,1671.23999,66.1231995,31.5286999,839.8250122,834.8480225,86.5792007,121230,1292.550049,95.0931015,8958.614562,178.2259738,5362.992775,106.6933512,257,531,Moderately served,0
18386,19475,37861,23,44,0,9,8,13,5488.430176,84.2166977,29.2696991,2930.229981,2769.280029,81.9886017,107514,4724.52002,95.0407028,4906.447438,97.61067036,1304.481658,25.95183801,98,634,Moderately served,0
7608,7355,14963,15,181,1,7,0,13,4503.779785,74.3658981,31.2215004,1937.229981,1901.689941,72.2562027,100260,3089.820068,94.6285019,8233.639835,163.8030599,3015.995159,60.00131723,102,355,Moderately served,0
10002,10034,20036,19,150,2,5,5,14,5562.229981,72.4798965,32.5317993,3264.899902,3820.810059,90.3024979,102223,4761.560059,94.254097,4659.21953,92.69222739,4428.992639,88.11200893,206,687,Moderately served,0
21761,22342,44103,23,37,6,15,8,26,8627.179688,71.3114014,33.7056999,5543.310059,5469.220215,93.0727997,85936.5,6108.819824,93.1481018,1492.6869,29.69606233,3887.153918,77.33247008,288,2016,Moderately served,0
11802,13072,24874,15,47,2,6,3,8,4236.669922,91.0017014,27.7152996,1954.859985,1873.810059,76.0891037,106920,3061.889893,96.6436996,5567.29278,110.7577707,2822.559122,56.15302956,45,288,Moderately served,0
4392,4561,8953,15,50,5,9,1,13,7625.819824,46.6018982,38.6095009,3154.899902,2910.360107,84.177803,33515.89844,3692.100098,86.2811966,4833.184799,96.15315646,1882.048103,37.44215735,83,604,Moderately served,0
4886,4900,9786,19,93,1,3,3,6,1314.459961,30.5168991,34.9758987,638.9359741,656.3989868,88.674202,47007.5,733.7780151,80.1998978,6198.225364,123.3097756,2544.901626,50.62920919,87,359,Underserved,-1
11261,10515,21776,19,121,5,6,0,10,6580.029785,68.3751984,32.1708984,3449.600098,3263.310059,82.6317978,92159.70313,4620.910156,91.3317032,6700.459755,133.3014114,714.736113,14.21922317,76,526,Moderately served,0
177,169,346,15,19,4,6,0,8,2254.77002,1.15646,31.0447006,880.0159912,826.9439697,84.1729965,27394.5,1027.73999,74.816803,4098.041762,81.52795044,753.1219626,14.98288539,42,497,Underserved,-1
577,572,1149,15,65,0,6,0,6,1776.449951,11.0932999,35.8885994,728.4650269,747.914978,82.0543976,40414.5,858.710022,83.7473984,4985.99414,99.19320171,1837.13025,36.54854504,19,241,Underserved,-1
169,157,326,15,168,1,0,0,12,1484.729981,0.481179,29.2793007,533.8430176,486.5740051,88.4135971,26977.5,526.4639893,68.7391968,8420.381716,167.5181716,4311.671477,85.77797856,41,286,Moderately served,0
4982,4826,9808,19,254,1,15,3,5,2356.780029,49.8049011,26.4648991,819.2299805,746.1929932,82.2682037,53711,1112.400024,88.7440033,8146.485752,162.0691845,4410.092333,87.73599929,16,99,Moderately served,0
7944,8167,16111,19,592,1,16,2,7,1072.209961,66.8643036,23.0932007,171.7969971,150.2910004,71.7494965,86863.70313,438.9710083,87.009201,12829.4045,255.2328929,5695.649665,113.3113498,17,41,Moderately served,0
855,782,1637,15,209,0,1,17,5,674.7440186,26.3750992,26.0456009,157.576004,144.878006,74.7957993,57648.10156,252.2050018,81.6264038,8493.951878,168.9818035,2931.995715,58.33020139,38,108,Moderately served,0
1885,1540,3425,15,250,1,4,0,6,1673.369995,64.5635986,32.7420998,640.7969971,619.8759766,82.2724991,99162.39844,792.9780273,91.3184967,8220.354974,163.538766,5461.691449,108.656899,48,59,Moderately served,0
4136,4036,8172,27,162,1,3,1,7,2328.689941,51.8176994,39.112999,1306.319946,1232.660034,86.8394012,42760.30078,1130.839966,92.4005966,7407.638232,147.3702802,3901.365312,77.61519678,127,122,Moderately served,0
513,547,1060,19,64,0,3,0,11,3453.800049,5.37603,30.7805004,1381.709961,1300.069946,85.0466003,24607.40039,1335.839966,74.2394028,5510.286575,109.6236683,17.14310724,0.341051282,46,622,Moderately served,0
4094,4277,8371,19,293,0,3,1,11,2947.429932,33.1902008,24.3533001,906.9780273,795.4379883,79.5848999,34993.5,1214.069946,82.2522964,10223.82433,203.3965225,2506.614222,49.86750549,14,141,Moderately served,0
3875,4017,7892,11,60,1,1,0,5,4409.299805,87.539299,31.8272991,1980,1973.98999,62.0340004,101518,3359.419922,96.6965027,6158.343492,122.516351,1575.705043,31.3476558,24,127,Adequately served,1
4525,4288,8813,11,121,0,3,0,4,4515.399902,85.3290024,31.1634998,2181.199951,2065.669922,62.7252007,97758.29688,3190.199951,94.8251038,7766.997332,154.5195023,1383.536155,27.52457725,30,235,Moderately served,0
13260,13815,27075,19,26,2,3,1,11,11016.2002,81.5056992,30.3871994,7135.569824,7098.069824,89.6762009,58126.89844,8652.429688,96.4210968,4638.914486,92.28827137,1840.614212,36.61785627,88,612,Moderately served,0
13670,11729,25399,19,104,1,11,3,12,9565.349609,91.9252014,43.544899,6849.560059,6564.399902,91.3479996,87101.20313,7229.080078,94.2982025,4984.65757,99.16661149,4387.951514,87.29552168,78,423,Moderately served,0
8999,8376,17375,19,131,1,5,0,6,4880.029785,89.9782028,29.2345009,2510.5,2475.060059,75.7100983,95916.39844,3569.040039,95.8720016,6500.276708,129.3188962,3244.664867,64.55055654,43,272,Moderately served,0
11880,11874,23754,15,23,3,4,1,17,8592.799805,82.4916,33.0574989,5715.259766,5430.52002,91.1931,66008.5,6944.77002,95.7025986,4234.185676,84.23644754,1661.992736,33.06429492,81,633,Moderately served,0
10130,10353,20483,15,41,4,5,0,14,10018.90039,77.8695984,32.7812996,6535.549805,6093.580078,88.3625031,64782.89844,7734,93.6892014,4491.402589,89.35361543,1639.137922,32.60961285,79,521,Moderately served,0
5020,5020,10040,15,65,1,9,16,7,4474.930176,66.3470993,31.2376003,2011.339966,1970.969971,75.9993973,57791.69922,3069.48999,91.2637024,5152.271231,102.5011793,1712.585767,34.07081128,36,450,Moderately served,0
5953,5778,11731,15,23,3,7,0,11,6060.790039,69.1406021,32.3792,3584.040039,3565.659912,94.3173981,42870.39844,4023.300049,88.4007034,3633.214326,72.28050241,807.3758356,16.0622319,63,373,Moderately served,0
6580,7345,13925,15,43,4,6,2,0,2271.409912,81.9614029,29.7833996,841.677002,774.848999,56.6180992,95633.29688,1220.599976,92.2647018,4130.662737,82.1769241,2485.436953,49.44619711,37,249,Adequately served,1
11936,12425,24361,19,66,0,1,0,3,5011.720215,86.2416,29.2737999,2303.070068,2216.800049,70.6654968,106226,3919.139893,95.3569031,6373.88711,126.804455,1140.470001,22.68892975,46,163,Moderately served,0
3212,3174,6386,11,59,1,4,0,6,4316.709961,87.5700989,31.4943008,1870.849976,1933.859985,59.2804985,100813,3250.540039,96.5803986,6134.656843,122.0451201,1266.229704,25.19083956,36,155,Adequately served,1
10534,10313,20847,15,59,3,5,0,3,5267.009766,86.5762024,28.9433002,2389.060059,2324.600098,69.3674011,106291,4200.600098,95.9251022,5868.719707,116.7544689,1612.105022,32.07181038,49,207,Moderately served,0
7963,7943,15906,15,47,0,8,2,4,5602.979981,90.5456009,29.0531006,2709.159912,2576.600098,70.7172012,118979,4687.740234,96.0707016,5993.68631,119.2406004,144.5286379,2.875305893,33,264,Moderately served,0
9746,9760,19506,15,66,2,6,2,9,3795.919922,87.5465012,28.7835999,1768.150024,1695.390015,74.7636032,104339,2552.110107,95.9813004,5592.445494,111.258168,2895.171468,57.59760628,40,334,Moderately served,0
6977,6807,13784,19,161,0,3,4,10,3758.879883,85.9664993,31.3728008,1799.310059,1858.530029,66.8124008,127600,2861.050049,95.5755005,6386.092491,127.0472734,1819.729301,36.20236416,86,407,Moderately served,0
8241,8511,16752,15,54,0,6,3,10,3096.629883,90.1849976,28.7978992,1369.609985,1304.890015,74.7554016,105226,2130.479981,96.2306976,5551.912214,110.4517841,3893.789251,77.46447583,54,197,Moderately served,0
2770,2618,5388,19,117,2,3,0,11,4664.830078,62.5839005,31.7350998,1958.880005,1963.51001,83.8933029,53016,2840.919922,94.384903,7415.483489,147.5263566,2386.176792,47.47147893,42,320,Moderately served,0
13065,14127,27192,23,209,4,5,14,17,10830.40039,79.9606018,31.9060993,6977.459961,6879.490234,89.9026031,72717.39844,8184.839844,97.3567963,7051.738346,140.2898769,3660.589915,72.82512246,95,526,Moderately served,0
15417,18002,33419,27,51,1,3,0,10,5443.649902,89.664299,28.3013,2827.820068,2637.939941,81.879097,92927.89844,4766.220215,95.6264038,4850.063562,96.48894878,1731.466497,34.44643147,76,628,Moderately served,0
12,16,28,15,54,1,2,0,10,2286.139893,0.405716,30.4454994,750.8309937,730.7880249,83.3528976,22131.40039,956.257019,60.6244011,5747.083859,114.3346006,1085.944747,21.6041843,41,396,Moderately served,0
121,68,189,15,31,0,0,5,9,1062.140015,0.669164,30.7989998,433.6629944,402.7070007,96.1678009,12140.2002,339.6669922,46.7327003,2085.921918,41.49809802,0,0,274,212,Underserved,-1
10632,10988,21620,15,111,0,0,0,1,1092.890015,4.5837102,33.4684982,621.2490234,685.84198,85.9309998,43307.60156,723.3510132,84.3744965,3333.905147,66.3259355,2567.185603,51.07253481,47,59,Moderately served,0
11886,11490,23376,19,91,0,9,0,6,4861.77002,88.3264008,29.2765999,2222.23999,2113.780029,68.5407028,111928,3666.159912,96.3905029,6373.860711,126.8039298,2775.452103,55.21586519,47,144,Moderately served,0
8722,8327,17049,15,217,0,5,2,9,5117.109863,88.7270966,29.6798992,2478.159912,2418.570068,66.6964035,111411,3677.610107,95.9524002,7462.130497,148.4543693,3820.097626,75.99842753,57,174,Adequately served,1
5933,5748,11681,15,51,0,8,3,8,4789.649902,88.4532013,29.3208008,2215.729981,2181.379883,69.310997,112665,3740.979981,95.7595978,5491.273843,109.245422,1611.998608,32.06969334,41,179,Moderately served,0
13497,13911,27408,15,127,0,3,17,14,6568.609863,83.1883011,40.0164986,4350.430176,4508.52002,89.4065018,71178.39844,4616.839844,95.9487,5393.054467,107.2914096,5021.070227,99.89101828,59,132,Moderately served,0
12648,12738,25386,15,52,2,3,18,12,7122.509766,80.9766998,29.4209003,4131.27002,4100.209961,88.777298,74660.20313,5720.109863,96.8740997,5029.040603,100.0495839,2859.679852,56.89152302,76,737,Moderately served,0
3056,3042,6098,11,88,3,12,11,6,3946.229981,65.2678986,30.5578995,1740.569946,1685.589966,71.4156036,73682,2826.199951,92.5087967,6296.436963,125.2636333,177.5429904,3.532105567,95,427,Moderately served,0
7960,8087,16047,15,218,6,4,2,10,4484.479981,80.887001,31.6571007,2195.919922,2140.909912,68.427597,116114,3375.25,95.8197021,8107.826029,161.3000738,2492.016951,49.577102,75,612,Moderately served,0
12999,14690,27689,15,152,7,4,2,10,3623.939941,63.9631004,32.4516983,1834.890015,2034.900024,88.5332031,103073,2850.52002,96.0643005,6926.680366,137.8019274,4921.457218,97.90928043,436,662,Moderately served,0
387,400,787,11,48,6,4,0,14,4870.959961,3.0396399,41.7612991,2446.080078,2454.129883,88.8404007,31336,2264.449951,84.6984024,3629.84943,72.21355993,824.9751247,16.41235863,48,550,Moderately served,0
88,91,179,19,64,0,0,0,4,1373.209961,1.91433,39.4067993,675.1389771,627.4450073,92.6519012,21441.5,517.125,78.6194992,4222.483291,84.00363598,482.6027039,9.601075735,3,154,Underserved,-1
16541,17382,33923,27,188,2,0,2,5,3142.98999,58.4446983,33.4785995,1645.579956,1898.099976,85.736702,106292,2460.25,91.7770996,6807.502743,135.430964,2547.74847,50.68584534,40,294,Moderately served,0
22609,23159,45768,27,625,5,57,20,44,2096.560059,58.2142982,29.6497002,769.3330078,925.5609741,95.6090012,87307.79688,1366.069946,94.5535965,8927.526972,177.6075059,7593.394206,151.0657778,243,3665,Moderately served,0
8702,6858,15560,19,93,1,13,7,19,7361.049805,70.8453979,31.1296005,4057.889893,4002,94.6320038,48927,4616.310059,95.308197,5856.670084,116.5147492,4075.965453,81.08875622,115,443,Moderately served,0
18356,19742,38098,23,312,6,11,10,34,6549.700195,65.2020035,32.8370018,3965.639893,3778.23999,91.1175995,89908.79688,4068.070068,91.8840027,6812.707223,135.5345038,5172.674356,102.9070866,384,2543,Moderately served,0
16623,16374,32997,27,1049,5,35,28,38,3213.909912,64.2684021,33.4267006,1743.52002,1704.160034,94.4803009,88492.5,1977.229981,93.7228012,13220.07851,263.0051054,6635.562279,132.0103171,333,4093,Moderately served,0
11230,10329,21559,15,789,0,36,3,20,2635.959961,62.2657013,25.0911007,686.3579712,872.6859741,85.4262009,118169,1504.280029,91.7099991,11423.47849,227.2628835,2899.661857,57.68693972,227,1282,Moderately served,0
2542,2804,5346,11,37,2,4,0,18,2328.409912,13.0901003,45.2498016,1120.689941,1055.790039,92.9145966,27971,830.2520142,90.9746017,3375.715276,67.15772158,2875.455762,57.20537478,108,373,Moderately served,0
26005,27393,53398,43,1068,3,33,29,31,3559.570068,67.9926987,37.4502983,2000.449951,1931.209961,93.4513016,96592.39844,2152.189941,93.0709,13419.30979,266.9686858,3487.467372,69.38095888,306,3644,Moderately served,0
10770,10268,21038,15,323,10,41,12,36,2295.820068,49.642601,29.4249001,830.5050049,1032.150024,96.2284012,79808.29688,1449.170044,94.2410965,6449.438815,128.3075084,6548.58263,130.279912,202,1637,Moderately served,0
12350,12078,24428,19,58,1,15,5,12,7739.359863,64.0423965,32.5313988,3969.560059,4182.390137,89.3125992,83074.60156,5348.759766,95.0117035,4065.965055,80.88980462,3920.065968,77.9872345,95,855,Moderately served,0
8122,8334,16456,23,147,3,31,5,21,6381.169922,64.1311035,31.0643997,2938.300049,3130.219971,88.1948013,90494.39844,4124.720215,93.6684036,5588.054767,111.1708173,5723.095947,113.8573762,238,1095,Moderately served,0
1468,1245,2713,23,71,0,3,0,7,2622.389893,60.6066017,33.4210014,949.8109741,920.1970215,54.6599007,58246.39844,1621.300049,91.0926971,4839.647789,96.28173355,1053.805866,20.96480159,262,236,Adequately served,1
343,359,702,15,79,1,2,0,12,3377.139893,66.5423965,36.6455994,1261.979981,1231.150024,62.9650993,47973.19922,1876.959961,92.2358017,6577.80194,130.8612117,845.661694,16.82390485,42,181,Adequately served,1
1202,1433,2635,19,68,1,1,1,4,2316.370117,64.5824966,38.4555016,929.4050293,957.0939941,70.3516998,49898.60156,1314.939941,91.9787979,4926.053298,98.00071653,2035.054907,40.486131,54,109,Moderately served,0
1780,1844,3624,15,59,0,8,3,6,3617.389893,77.8704987,36.5932999,1548.229981,1487.449951,66.3921967,84330.89844,1946.709961,95.4932022,5726.325385,113.9216239,0,0,90,118,Moderately served,0
1073,1173,2246,15,176,3,6,1,6,4943.879883,55.9272995,32.6250992,1763.219971,1713.400024,66.1952972,47200.89844,2910.810059,92.7344971,7935.58777,157.8735025,1886.906712,37.5388163,116,289,Moderately served,0
1185,1150,2335,15,81,3,6,1,6,3858.909912,59.9569016,33.5147018,1406.689941,1470.98999,65.7932968,50002.39844,2430.810059,88.4308014,6386.465233,127.0546888,804.4864544,16.00474948,117,208,Moderately served,0
869,734,1603,19,41,2,2,1,9,2517,72.4380035,36.5069008,1215.439941,1250.390015,76.7197037,46818.5,1560.589966,93.8421021,4064.186426,80.85441992,0,0,264,252,Moderately served,0
2298,2306,4604,15,106,1,4,3,9,3152.419922,81.3759003,35.8412018,1528.76001,1567.579956,68.2132034,81830.29688,2349.409912,94.2639008,6948.366347,138.2333563,905.4429428,18.013215,46,148,Moderately served,0
1523,1500,3023,15,111,1,0,3,5,2880.25,77.7322006,36.9329987,1345.349976,1355.660034,64.0802002,75389.39844,1937.780029,94.8659973,6666.469943,132.6252055,3172.57663,63.11640662,20,87,Adequately served,1
1011,1120,2131,15,45,5,3,0,4,6564.169922,52.7066002,31.2280006,2173.610107,2163.77002,72.4337006,44304.19922,3424.090088,88.0908966,5387.586572,107.1826293,807.8045251,16.0707604,52,306,Moderately served,0
1672,1582,3254,15,62,1,2,2,14,4835.060059,64.0988998,34.9473,1950.630005,1896.52002,77.3350983,51558.69922,2662.159912,87.5780029,5209.079111,103.6313362,1694.343887,33.70790062,112,201,Moderately served,0
855,872,1727,15,202,1,5,0,7,3241.620117,61.8073997,29.5231991,1027.630005,940.8909912,62.9538994,49997.39844,1866.02002,92.6528015,6553.125896,130.3702974,3097.153756,61.61591622,35,164,Moderately served,0
1925,1855,3780,15,197,0,6,13,5,2510.909912,59.5371017,36.6427002,934.8280029,821.6500244,69.1728973,63390.80078,1249.540039,92.3479004,7567.493609,150.5505018,3590.775119,71.43620121,23,121,Moderately served,0
1079,1088,2167,15,37,11,3,0,6,6320.399902,51.6655998,30.8241997,2164.729981,2181.090088,73.7372971,52821.60156,3729.429932,91.2966003,4991.658903,99.30589859,1876.039871,37.32262736,56,340,Moderately served,0
1134,1323,2457,11,118,4,2,0,4,4400.879883,64.2372971,33.1515007,1716.540039,1798.150024,68.2783966,73092.10156,3166.110107,92.1826019,6691.225441,133.1177005,3644.941778,72.51381265,26,171,Moderately served,0
1587,1700,3287,15,55,11,5,0,11,6814.779785,49.5676994,29.7605,2175.899902,2139.129883,70.906601,49676.80078,4007.469971,92.1542969,5718.21628,113.7602983,3368.271403,67.00963044,59,455,Moderately served,0
1457,1486,2943,15,77,6,1,0,6,4364.529785,74.3741989,34.2112007,1986.119995,1933.23999,72.5067978,69992.89844,3025.649902,93.0817032,5803.59241,115.4588025,1363.983625,27.13559202,34,239,Moderately served,0
2658,2776,5434,15,93,5,3,0,6,4181.390137,77.3106995,35.1799011,2009.339966,1959.410034,74.8447037,75245.89844,2985.280029,94.1513977,6900.928137,137.2896031,2173.880226,43.24797297,30,187,Moderately served,0
1222,1180,2402,11,65,6,3,0,6,6943.350098,45.3493004,30.2495995,2037.560059,2019.969971,67.3900986,47360.60156,3734.48999,90.3638,6583.055094,130.9657198,1158.040996,23.03849361,53,348,Moderately served,0
