141,41.915689,-87.6346
142,41.894503,-87.617854
143,41.922167,-87.638888
144,41.921822,-87.64414
145,41.8985866514,-87.6219152258
146,41.877945,-87.662007
147,41.845435,-87.622176
148,41.834734,-87.625813
149,41.8349,-87.61793
150,41.838556,-87.608218
152,41.932225,-87.658617
153,41.935733,-87.663576
154,41.93949,-87.66378
156,41.9364968219,-87.6475386582
157,41.936669,-87.636794
158,41.912616,-87.681391
159,41.907781,-87.685854
160,41.910535,-87.689556
161,41.8957647456,-87.6259080327
162,41.93588,-87.67842
163,41.931931,-87.677856
164,41.885837,-87.6355
165,41.95078,-87.659172
166,41.92883,-87.668507
167,41.8492,-87.67564
168,41.864059,-87.623727
169,41.874337,-87.639566
170,41.85795,-87.640826
171,41.855136,-87.654127
172,41.9023087012,-87.627690528
173,41.89691,-87.621743
174,41.882091,-87.639833
175,41.872373,-87.633523
176,41.902973,-87.63128
177,41.926277,-87.630834
178,41.856594,-87.627542
179,41.82256,-87.61615
180,41.906782,-87.626402
181,41.890749,-87.63206
182,41.903222,-87.634324
183,41.899714,-87.677234
184,41.83104,-87.62688
185,41.917741,-87.691392
186,41.891795,-87.658751
188,41.92533,-87.6658
190,41.928773,-87.663913
191,41.880884,-87.639525
192,41.879255,-87.639904
193,41.841707,-87.626938
194,41.886875,-87.62603
195,41.884728,-87.619521
196,41.890573,-87.622072
197,41.882134,-87.625125
198,41.881892,-87.648789
199,41.891738,-87.626937
200,41.809851,-87.616279
201,41.82168,-87.6216
202,41.857499,-87.646277
203,41.85394,-87.685243
204,41.794853,-87.618691
205,41.857901,-87.668745
206,41.847203,-87.646795
207,41.84358,-87.645368
208,41.85381,-87.665897
209,41.849527,-87.640591
210,41.90345,-87.667747
211,41.894448,-87.622663
212,41.892154,-87.636928
213,41.910153,-87.68229
214,41.89122,-87.67686
215,41.88137,-87.67493
216,41.903029,-87.697474
217,41.886773,-87.656001
218,41.856802,-87.633879
219,41.916027,-87.677411
220,41.93262,-87.642385
222,41.920195,-87.693033
223,41.918216,-87.656936
224,41.913778,-87.64884
225,41.919936,-87.64883
226,41.939743,-87.658865
227,41.94815,-87.66394
228,41.9406,-87.6785
229,41.943739,-87.66402
230,41.94334,-87.67097
231,41.96167,-87.65464
232,41.949275,-87.646303
233,41.883004,-87.651148
234,41.961588,-87.666036
236,41.907576,-87.638517
237,41.842052,-87.617
238,41.961615,-87.674365
239,41.966555,-87.688487
240,41.954245,-87.654406
241,41.871737,-87.65103
242,41.967094,-87.679028
243,41.962391,-87.684146
244,41.95469,-87.67393
245,41.961004,-87.649603
246,41.956061,-87.668869
247,41.795212,-87.580715
248,41.795264,-87.596471
249,41.963982,-87.638181
250,41.936083,-87.669807
251,41.967968,-87.650001
252,41.809835,-87.599383
253,41.968873,-87.658857
254,41.954383,-87.648043
255,41.867888,-87.623041
256,41.952833,-87.649993
257,41.94911,-87.675112
258,41.930584,-87.685126
259,41.918121,-87.696972
260,41.929567,-87.707857
261,41.871514,-87.669886
262,41.827059,-87.64572
263,41.836208,-87.613533
264,41.886835,-87.62232
265,41.822985,-87.6071
267,41.809443,-87.591875
268,41.911722,-87.626804
270,41.7586696704,-87.586882871
271,41.816499,-87.606582
272,41.838842,-87.621857
273,41.857813,-87.62455
274,41.861267,-87.656625
275,41.865234,-87.666507
276,41.91044,-87.6972
277,41.891072,-87.666611
278,41.830629,-87.64129
279,41.830661,-87.647172
280,41.8378,-87.65114
281,41.84847,-87.685109
282,41.864883,-87.647071
283,41.87817,-87.631985
284,41.87785,-87.62408
285,41.889587,-87.671956
286,41.878724,-87.634793
287,41.880317,-87.635185
288,41.918084,-87.643749
289,41.912133,-87.634656
290,41.921525,-87.707322
291,41.906724,-87.63483
292,41.957081,-87.664199
293,41.965485,-87.657238
294,41.978353,-87.659753
295,41.972972,-87.659637
296,41.940106,-87.645451
297,41.961507,-87.671387
298,41.955927,-87.679259
299,41.94367,-87.64895
300,41.937725,-87.644095
301,41.907993,-87.631501
302,41.928712,-87.653833
303,41.945512,-87.64598
304,41.949065,-87.648601
305,41.902893,-87.687275
306,41.958494,-87.654966
307,41.920771,-87.663712
308,41.943403,-87.679618
309,41.917805,-87.682437
310,41.920082,-87.677855
311,41.968885,-87.684001
312,41.957879,-87.649519
313,41.925858,-87.638973
314,41.957921,-87.673567
315,41.912919,-87.664169
316,41.96325,-87.679258
317,41.869154,-87.671045
318,41.954177,-87.664358
319,41.932595,-87.665939
320,41.872187,-87.661501
321,41.871962,-87.626106
322,41.799568,-87.594747
323,41.969517,-87.654691
324,41.93132,-87.638742
325,41.973385,-87.668365
326,41.967096,-87.667429
327,41.92154,-87.653818
328,41.788746,-87.601334
329,41.932684,-87.63625
330,41.946176,-87.673308
331,41.908537,-87.648627
332,41.933666,-87.648959
333,41.907066,-87.667252
334,41.940775,-87.639192
335,41.831379,-87.618034
336,41.809855,-87.606755
337,41.896544,-87.630931
338,41.857611,-87.619407
339,41.838198,-87.645143
340,41.929546,-87.643118
341,41.866095,-87.607267
342,41.871262,-87.673688
343,41.928887,-87.658971
344,41.96909,-87.674237
345,41.793242,-87.587782
346,41.88283,-87.661206
347,41.950687,-87.6687
348,41.854016,-87.695445
349,41.929143,-87.649077
350,41.895966,-87.667747
351,41.803038,-87.606615
352,41.7735175513,-87.5771428255
353,42.0125601154,-87.6743671152
354,42.0105865628,-87.6624120948
355,41.7736688477,-87.56733865
356,41.7664929373,-87.5864608775
359,41.90348607,-87.6433534936
364,41.9002194932,-87.6429854676
365,41.8993684392,-87.6484798752
366,41.8416325396,-87.6574349533
367,41.8306961125,-87.6559759116
368,41.839208684,-87.6656098589
369,41.8301046542,-87.6702983089
370,41.8541842495,-87.6191537415
372,41.900146,-87.702882
373,41.8954653031,-87.7061278837
374,41.8984176894,-87.6865960164
375,41.889727,-87.70103
376,41.8894918198,-87.6882193648
377,41.884603285,-87.7063037436
378,41.8844539566,-87.6962981368
381,41.8797877089,-87.686112808
382,41.8747488508,-87.6864452757
383,41.8742906142,-87.6672456361
384,41.8018316405,-87.645213904
385,41.794982,-87.633124
386,41.792929646,-87.6449900565
388,41.7793811423,-87.6446208145
390,41.7800796326,-87.6297463052
391,41.7690617203,-87.6446135779
392,41.7692930899,-87.6281959291
393,41.7655080058,-87.616917925
394,41.870816,-87.631246
395,41.757120068,-87.5758393587
396,41.758768,-87.56644
397,41.7587458371,-87.5601147813
398,41.7578714483,-87.54938625
399,41.7621889604,-87.55927465
400,41.765719037,-87.604959713
401,41.842733,-87.635491
402,41.838464,-87.635406
403,41.8345298856,-87.6318229814
405,41.830777,-87.632504
406,41.8312742355,-87.6087991946
407,41.823015238,-87.6265680185
408,41.8176380893,-87.6435650276
409,41.8162076786,-87.6348193497
410,41.816658893,-87.6194124619
411,41.8081339148,-87.6456165545
412,41.8093177092,-87.633449288
413,41.8140927105,-87.5970051479
414,41.870257,-87.639474
415,41.8022946509,-87.6180535802
416,41.805772,-87.592464
417,41.802406,-87.586924
418,41.7993362626,-87.6009581145
419,41.7994942937,-87.5864498959
420,41.7943006205,-87.6014497734
421,41.7934294566,-87.6158532619
422,41.7915680106,-87.6078521774
423,41.791478,-87.599861
424,41.7917282095,-87.583945009
425,41.7879428129,-87.5883151702
426,41.7850971464,-87.6010727606
427,41.7805990148,-87.606112388
428,41.7804056457,-87.5914159893
429,41.773720952,-87.60563486
430,41.7800806366,-87.6159428567
431,41.7841416932,-87.6133078304
432,42.009074,-87.67419
433,41.8735996746,-87.7048707493
434,41.8665014832,-87.68469707
435,41.8664927817,-87.7064961757
436,41.866624,-87.694521
437,41.86148,-87.693374
438,41.8542043133,-87.7154058381
439,41.8535336321,-87.7050730318
440,41.8498819465,-87.7170003853
441,41.8481909449,-87.7054137458
442,41.8491096918,-87.6951398068
443,41.8445668489,-87.7159103081
444,41.8444750137,-87.7020130128
445,41.8440400313,-87.6952959227
446,41.8415177081,-87.6851314409
447,42.0079719229,-87.6655023944
448,42.0045496219,-87.6806661451
449,42.0044506293,-87.6724024047
450,42.0020072639,-87.6897262325
451,42.0010437798,-87.6611982433
452,41.994161369,-87.689438282
453,41.9992518219,-87.6713773393
454,41.9947796884,-87.6602845349
455,41.9902360287,-87.6933696402
456,41.991178,-87.683593
457,41.9908937497,-87.6695833982
458,41.9897425114,-87.6601406209
459,41.9840366961,-87.6523104689
460,41.983593,-87.669154
461,41.9840446107,-87.6602738295
462,41.9797702175,-87.6758147283
463,41.9779966544,-87.6680471047
464,41.9756148046,-87.6794590387
465,41.9716,-87.650154
466,42.0121322774,-87.6829126443
467,42.0085943972,-87.6904922389
468,41.9836647089,-87.6964225611
469,41.9803942348,-87.7161149615
470,41.975672,-87.709261
471,41.9756327252,-87.7014194389
472,41.9749112968,-87.6925025594
474,41.9683544936,-87.7118306675
475,41.9687110686,-87.6961695698
476,41.966686362,-87.7080519806
477,41.9663175288,-87.7010826773
478,41.9659001398,-87.6936384935
479,41.9611540757,-87.7165690733
480,41.961041,-87.705866
481,41.961068,-87.695439
482,41.9615259329,-87.6911650414
483,41.953393,-87.732002
484,41.9540048388,-87.7191281797
485,41.9535861789,-87.7093107999
486,41.9543408522,-87.6860796243
487,41.9521621933,-87.698051113
488,41.9456364409,-87.7277368138
489,41.9467818489,-87.7164215221
490,41.9452435685,-87.7066499009
491,41.9466358306,-87.694614758
492,41.946577,-87.683345
493,41.9430261645,-87.6873945352
494,41.9823970848,-87.7089225202
495,41.9611080162,-87.7289701012
496,41.9394483917,-87.7235538329
497,41.939398,-87.711561
498,41.9384287915,-87.698007756
499,41.9305853714,-87.7237773635
500,41.9353372826,-87.7168892935
501,41.9319019689,-87.7011951301
502,41.926618,-87.697899
503,41.924398819,-87.7154410355
504,41.9246324716,-87.6893070063
505,41.9240908504,-87.6764600747
506,41.9171837515,-87.7103566522
507,41.917513394,-87.7018089555
508,41.9096568756,-87.7166319516
509,41.9097693017,-87.7052804871
510,41.9027065944,-87.709219571
511,41.9140267127,-87.705126462
514,42.019276,-87.68452
515,42.019159,-87.673573
517,42.015963,-87.675005
518,41.885502,-87.716866
519,42.016977,-87.677725
520,42.015962,-87.66857
522,42.019537,-87.669563
523,42.021019,-87.665086
524,41.894887,-87.774704
525,42.012701,-87.666058
526,42.012342,-87.688243
527,42.018901,-87.690048
528,41.885409,-87.726491
529,41.886841,-87.745261
530,41.887832,-87.755527
531,41.887664,-87.765469
532,41.887919,-87.774446
533,41.875679,-87.71547
534,41.880827,-87.726279
535,41.874325,-87.725704
536,41.885928,-87.73541
537,41.880708,-87.741018
538,41.872131,-87.746619
539,41.877613,-87.745405
540,41.880207,-87.755337
541,41.872993,-87.764499
542,41.880121,-87.763238
543,41.875806,-87.755285
544,41.87998,-87.773264
545,41.877917,-87.735737
546,41.823192,-87.676597
547,41.823465,-87.665577
548,41.823613,-87.650931
549,41.813996,-87.666589
550,41.894958,-87.764902
551,41.808227,-87.67718
552,41.80887,-87.66454
553,41.80839,-87.656526
554,41.800908,-87.674684
555,41.803023,-87.664699
556,41.799659,-87.657195
557,41.794587,-87.674254
558,41.792822,-87.664429
559,41.794694,-87.654947
560,41.786833,-87.666215
561,41.783681,-87.674101
562,41.783189,-87.654372
563,41.779374,-87.664843
564,41.775393,-87.654308
565,41.774074,-87.663815
566,41.768726,-87.664069
567,41.768938,-87.652934
568,41.763462,-87.637297
569,41.75916,-87.595751
570,41.758308,-87.606685
571,41.758361,-87.614138
572,41.756971,-87.624621
573,41.750794,-87.624424
574,41.750951,-87.613783
575,41.753174,-87.605026
576,41.751294,-87.597552
577,41.751173,-87.585337
578,41.751802,-87.574845
579,41.75182,-87.565211
580,41.751731,-87.552812
581,41.744607,-87.551201
582,41.746334,-87.564725
583,41.746559,-87.586005
584,41.744123,-87.599034
585,41.744053,-87.604786
586,41.743116,-87.6148
587,41.743316,-87.622849
588,41.743921,-87.575225
589,41.954468,-87.749594
590,41.953733,-87.740569
591,41.948818,-87.74002
592,41.960631,-87.745359
593,41.787539,-87.644874
594,41.805661,-87.683392
595,41.736646,-87.622634
596,42.048214,-87.683485
597,42.032562,-87.679101
598,42.025784,-87.684107
599,42.039742,-87.699413
600,42.048308,-87.698224
601,42.063598,-87.69873
602,42.063999,-87.685962
603,42.050491,-87.677821
604,42.058239,-87.677432
605,42.052939,-87.673447
606,41.894355,-87.80022
607,41.898168,-87.783055
608,41.890491,-87.776842
609,41.88891,-87.800255
610,41.88681,-87.80287
611,41.886923,-87.793899
612,41.888085,-87.785236
613,41.879837,-87.80224
614,41.880113,-87.789247
615,41.87981,-87.779425
616,41.872987,-87.793945
617,41.871312,-87.788938
618,41.870699,-87.778797
619,41.924361,-87.727752
620,41.898203,-87.637536
