station,uncertain01,uncertain02,lat,lon
486,1.5569284482513,0.000330923785390014,41.9543408522,-87.6860796243
487,1.35492814228893,0.000330923376710035,41.9521621933,-87.698051113
488,1.63741165562205,0.000330923300140284,41.9456364409,-87.7277368138
489,1.43036530034599,0.000330923658700022,41.9467818489,-87.7164215221
490,1.4604791875481,0.000330923428350061,41.9452435685,-87.7066499009
491,0.818921105393516,0.000330923493299995,41.9466358306,-87.694614758
492,2.01381107356017,0.000330923633784064,41.946577,-87.683345
493,1.28986630965227,0.000330923652909987,41.9430261645,-87.6873945352
494,1.25187030531299,0.000330923284200035,41.9823970848,-87.7089225202
495,1.65512345789047,0.000330923468858879,41.9611080162,-87.7289701012
496,1.44724049301423,0.000330923588063969,41.9394483917,-87.7235538329
497,1.63619261656388,0.000330923293699992,41.939398,-87.711561
498,1.27371980350647,0.00033092344900687,41.9384287915,-87.698007756
499,2.03996888093622,0.000330923716010068,41.9305853714,-87.7237773635
500,2.11467957108352,0.000330923517749993,41.9353372826,-87.7168892935
501,1.86338942267153,0.000330923580600051,41.9319019689,-87.7011951301
502,1.7926598454999,0.000330923410290063,41.926618,-87.697899
503,2.34693214596869,0.000330923382319992,41.924398819,-87.7154410355
504,1.65223101189242,0.000330923313670017,41.9246324716,-87.6893070063
505,1.01740054450501,0.000330923275499995,41.9240908504,-87.6764600747
506,2.0245580817416,0.000330923459360033,41.9171837515,-87.7103566522
507,1.92571781369508,0.000330923690990303,41.917513394,-87.7018089555
508,1.79957123110677,0.000330923445303943,41.9096568756,-87.7166319516
509,1.27387081052452,0.000330923706074016,41.9097693017,-87.7052804871
510,1.34108094808642,0.000330923344620038,41.9027065944,-87.709219571
511,1.78783634335677,0.000330923537870009,41.9140267127,-87.705126462
